"signature","type","channel","fraction"
"CN21","5-8","5-8:LOH:10Mb-40Mb",3.6e-07
"CN21","5-8","5-8:LOH:>40Mb",3.9e-05
"CN21","9+","9+:LOH:0-100kb",3.6e-07
"CN21","9+","9+:LOH:100kb-1Mb",3.97e-06
"CN21","9+","9+:LOH:1Mb-10Mb",8.48e-05
"CN21","9+","9+:LOH:10Mb-40Mb",1.59e-05
"CN21","9+","9+:LOH:>40Mb",5.38e-05
"CN21","2","2:het:0-100kb",0.00030646
"CN21","2","2:het:100kb-1Mb",0.01868806
"CN21","2","2:het:1Mb-10Mb",0.12630567
"CN21","2","2:het:10Mb-40Mb",0.20984675
"CN21","2","2:het:>40Mb",0.07227018
"CN21","3-4","3-4:het:0-100kb",0.00800623
"CN21","3-4","3-4:het:100kb-1Mb",0.27819348
"CN21","3-4","3-4:het:1Mb-10Mb",0.03014244
"CN21","3-4","3-4:het:10Mb-40Mb",0.0061488
"CN21","3-4","3-4:het:>40Mb",2.8e-07
"CN21","5-8","5-8:het:0-100kb",0.00031093
"CN21","5-8","5-8:het:100kb-1Mb",0.00022234
"CN21","5-8","5-8:het:1Mb-10Mb",9.72e-06
"CN21","5-8","5-8:het:10Mb-40Mb",0.00012714
"CN21","5-8","5-8:het:>40Mb",0.00247148
"CN21","9+","9+:het:0-100kb",5.99e-05
"CN21","9+","9+:het:100kb-1Mb",0.00011614
"CN21","9+","9+:het:1Mb-10Mb",3.6e-07
"CN21","9+","9+:het:10Mb-40Mb",0.00015659
"CN21","9+","9+:het:>40Mb",2.31e-05
"CN22","0","0:homdel:0-100kb",0.266866171
"CN22","0","0:homdel:100kb-1Mb",0.02038467
"CN22","0","0:homdel:>1Mb",0.001282235
"CN22","1","1:LOH:0-100kb",0.02147356
"CN22","1","1:LOH:100kb-1Mb",0.034899515
"CN22","1","1:LOH:1Mb-10Mb",0.024426895
"CN22","1","1:LOH:10Mb-40Mb",0.003555775
"CN22","1","1:LOH:>40Mb",0.002450425
"CN22","2","2:LOH:0-100kb",0.00299482
"CN22","2","2:LOH:100kb-1Mb",0.073916265
"CN22","2","2:LOH:1Mb-10Mb",0.079960515
"CN22","2","2:LOH:10Mb-40Mb",0.01765472
"CN22","2","2:LOH:>40Mb",0.00590559
"CN22","3-4","3-4:LOH:0-100kb",0.001204125
"CN22","3-4","3-4:LOH:100kb-1Mb",0.00824588
"CN22","3-4","3-4:LOH:1Mb-10Mb",0.010814625
"CN22","3-4","3-4:LOH:10Mb-40Mb",0.00356193
"CN22","3-4","3-4:LOH:>40Mb",0.005440365
"CN22","5-8","5-8:LOH:0-100kb",0.000741885
"CN22","5-8","5-8:LOH:100kb-1Mb",0.000521815
"CN22","5-8","5-8:LOH:1Mb-10Mb",0.001434025
"CN22","5-8","5-8:LOH:10Mb-40Mb",0.000605405
"CN22","5-8","5-8:LOH:>40Mb",0.002408955
"CN22","9+","9+:LOH:0-100kb",0.002498515
"CN22","9+","9+:LOH:100kb-1Mb",0.00067448
"CN22","9+","9+:LOH:1Mb-10Mb",0.0010781
"CN22","9+","9+:LOH:10Mb-40Mb",9.02e-05
"CN22","9+","9+:LOH:>40Mb",0.00010431
"CN22","2","2:het:0-100kb",0.00313745
"CN22","2","2:het:100kb-1Mb",0.0309067
"CN22","2","2:het:1Mb-10Mb",0.161346311
"CN22","2","2:het:10Mb-40Mb",0.108768015
"CN22","2","2:het:>40Mb",0.00087765
"CN22","3-4","3-4:het:0-100kb",0.001840025
"CN22","3-4","3-4:het:100kb-1Mb",0.02145428
"CN22","3-4","3-4:het:1Mb-10Mb",0.044882975
"CN22","3-4","3-4:het:10Mb-40Mb",0.020714495
"CN22","3-4","3-4:het:>40Mb",0.00051959
"CN22","5-8","5-8:het:0-100kb",0.00058946
"CN22","5-8","5-8:het:100kb-1Mb",0.00175159
"CN22","5-8","5-8:het:1Mb-10Mb",0.004135055
"CN22","5-8","5-8:het:10Mb-40Mb",0.001374835
"CN22","5-8","5-8:het:>40Mb",0.00133954
"CN22","9+","9+:het:0-100kb",0.000483875
"CN22","9+","9+:het:100kb-1Mb",0.00014049
"CN22","9+","9+:het:1Mb-10Mb",0.00027061
"CN22","9+","9+:het:10Mb-40Mb",0.000242765
"CN22","9+","9+:het:>40Mb",2.85e-05
"CN23","0","0:homdel:0-100kb",0.24410253
"CN23","0","0:homdel:100kb-1Mb",0.02413956
"CN23","0","0:homdel:>1Mb",0.00355824
"CN23","1","1:LOH:0-100kb",0.13028998
"CN23","1","1:LOH:100kb-1Mb",0.0768859
"CN23","1","1:LOH:1Mb-10Mb",0.03485188
"CN23","1","1:LOH:10Mb-40Mb",0.02090447
"CN23","1","1:LOH:>40Mb",0.00226301
"CN23","2","2:LOH:0-100kb",4e-08
"CN23","2","2:LOH:100kb-1Mb",0.00033402
"CN23","2","2:LOH:1Mb-10Mb",0.00178993
"CN23","2","2:LOH:10Mb-40Mb",0.00517329
"CN23","2","2:LOH:>40Mb",0
"CN23","3-4","3-4:LOH:0-100kb",0.00072698
"CN23","3-4","3-4:LOH:100kb-1Mb",0.00079858
"CN23","3-4","3-4:LOH:1Mb-10Mb",0.00034028
"CN23","3-4","3-4:LOH:10Mb-40Mb",0.0007486
"CN23","3-4","3-4:LOH:>40Mb",0.00044828
"CN23","5-8","5-8:LOH:0-100kb",1.4e-07
"CN23","5-8","5-8:LOH:100kb-1Mb",1.6e-06
"CN23","5-8","5-8:LOH:1Mb-10Mb",1.53e-05
"CN23","5-8","5-8:LOH:10Mb-40Mb",1.4e-07
"CN23","5-8","5-8:LOH:>40Mb",1.83e-05
"CN23","9+","9+:LOH:0-100kb",1.4e-07
"CN23","9+","9+:LOH:100kb-1Mb",3.28e-05
"CN23","9+","9+:LOH:1Mb-10Mb",1.4e-07
"CN23","9+","9+:LOH:10Mb-40Mb",1.4e-07
"CN23","9+","9+:LOH:>40Mb",1.5e-07
"CN23","2","2:het:0-100kb",0.00205934
"CN23","2","2:het:100kb-1Mb",0.02112224
"CN23","2","2:het:1Mb-10Mb",0.12925873
"CN23","2","2:het:10Mb-40Mb",0.26664244
"CN23","2","2:het:>40Mb",0.01902544
"CN23","3-4","3-4:het:0-100kb",0.0007458
"CN23","3-4","3-4:het:100kb-1Mb",0.00157867
"CN23","3-4","3-4:het:1Mb-10Mb",0.00634558
"CN23","3-4","3-4:het:10Mb-40Mb",0.00077023
"CN23","3-4","3-4:het:>40Mb",2.1e-07
"CN23","5-8","5-8:het:0-100kb",3.53e-05
"CN23","5-8","5-8:het:100kb-1Mb",0.00091931
"CN23","5-8","5-8:het:1Mb-10Mb",0.00226165
"CN23","5-8","5-8:het:10Mb-40Mb",0.00179573
"CN23","5-8","5-8:het:>40Mb",1.8e-07
"CN23","9+","9+:het:0-100kb",1.41e-05
"CN23","9+","9+:het:100kb-1Mb",1.5e-07
"CN23","9+","9+:het:1Mb-10Mb",1.4e-07
"CN23","9+","9+:het:10Mb-40Mb",1.4e-07
"CN23","9+","9+:het:>40Mb",1.4e-07
"CN24","0","0:homdel:0-100kb",0.000371716
"CN24","0","0:homdel:100kb-1Mb",0.000760546
"CN24","0","0:homdel:>1Mb",0.000575594
"CN24","1","1:LOH:0-100kb",0.000635022
"CN24","1","1:LOH:100kb-1Mb",0.004601138
"CN24","1","1:LOH:1Mb-10Mb",0.004307654
"CN24","1","1:LOH:10Mb-40Mb",0.002622552
"CN24","1","1:LOH:>40Mb",0.00227007
"CN24","2","2:LOH:0-100kb",0.003253376
"CN24","2","2:LOH:100kb-1Mb",0.270457816
"CN24","2","2:LOH:1Mb-10Mb",0.2022044
"CN24","2","2:LOH:10Mb-40Mb",0.011946964
"CN24","2","2:LOH:>40Mb",0.0050787
"CN24","3-4","3-4:LOH:0-100kb",0.000685112
"CN24","3-4","3-4:LOH:100kb-1Mb",0.011435602
"CN24","3-4","3-4:LOH:1Mb-10Mb",0.005760546
"CN24","3-4","3-4:LOH:10Mb-40Mb",0.00075315
"CN24","3-4","3-4:LOH:>40Mb",0.000533794
"CN24","5-8","5-8:LOH:0-100kb",0.000227864
"CN24","5-8","5-8:LOH:100kb-1Mb",0.000577402
"CN24","5-8","5-8:LOH:1Mb-10Mb",0.000810458
"CN24","5-8","5-8:LOH:10Mb-40Mb",0.00011455
"CN24","5-8","5-8:LOH:>40Mb",8.7e-05
"CN24","9+","9+:LOH:0-100kb",0.00049292
"CN24","9+","9+:LOH:100kb-1Mb",0.000376804
"CN24","9+","9+:LOH:1Mb-10Mb",0.000121946
"CN24","9+","9+:LOH:10Mb-40Mb",5.71e-06
"CN24","9+","9+:LOH:>40Mb",2.68e-06
"CN24","2","2:het:0-100kb",0.000280432
"CN24","2","2:het:100kb-1Mb",0.020441704
"CN24","2","2:het:1Mb-10Mb",0.196033892
"CN24","2","2:het:10Mb-40Mb",0.179726574
"CN24","2","2:het:>40Mb",0.01829589
"CN24","3-4","3-4:het:0-100kb",0.00050524
"CN24","3-4","3-4:het:100kb-1Mb",0.008474694
"CN24","3-4","3-4:het:1Mb-10Mb",0.015763968
"CN24","3-4","3-4:het:10Mb-40Mb",0.009131138
"CN24","3-4","3-4:het:>40Mb",0.001866582
"CN24","5-8","5-8:het:0-100kb",0.002082402
"CN24","5-8","5-8:het:100kb-1Mb",0.004128916
"CN24","5-8","5-8:het:1Mb-10Mb",0.005086422
"CN24","5-8","5-8:het:10Mb-40Mb",0.002817716
"CN24","5-8","5-8:het:>40Mb",0.000780186
"CN24","9+","9+:het:0-100kb",0.000621376
"CN24","9+","9+:het:100kb-1Mb",0.001350168
"CN24","9+","9+:het:1Mb-10Mb",0.001385586
"CN24","9+","9+:het:10Mb-40Mb",0.000133182
"CN24","9+","9+:het:>40Mb",2.28e-05
"CN25","0","0:homdel:0-100kb",0.006074244
"CN25","0","0:homdel:100kb-1Mb",0.009107288
"CN25","0","0:homdel:>1Mb",0.004061581
"CN25","1","1:LOH:0-100kb",0.142313643
"CN25","1","1:LOH:100kb-1Mb",0.310351003
"CN25","1","1:LOH:1Mb-10Mb",0.026957401
"CN25","1","1:LOH:10Mb-40Mb",0.002556706
"CN25","1","1:LOH:>40Mb",0.000974623
"CN25","2","2:LOH:0-100kb",0.010419214
"CN25","2","2:LOH:100kb-1Mb",9.09e-05
"CN25","2","2:LOH:1Mb-10Mb",0.000384815
"CN25","2","2:LOH:10Mb-40Mb",0.000350439
"CN25","2","2:LOH:>40Mb",0.000750494
"CN25","3-4","3-4:LOH:0-100kb",0.000296679
"CN25","3-4","3-4:LOH:100kb-1Mb",8.69e-07
"CN25","3-4","3-4:LOH:1Mb-10Mb",2.04e-05
"CN25","3-4","3-4:LOH:10Mb-40Mb",1.85e-05
"CN25","3-4","3-4:LOH:>40Mb",8.21e-05
"CN25","5-8","5-8:LOH:0-100kb",0.0008887
"CN25","5-8","5-8:LOH:100kb-1Mb",0.00039106
"CN25","5-8","5-8:LOH:1Mb-10Mb",0.000206542
"CN25","5-8","5-8:LOH:10Mb-40Mb",1.43e-05
"CN25","5-8","5-8:LOH:>40Mb",1.1e-07
"CN25","9+","9+:LOH:0-100kb",0.000873954
"CN25","9+","9+:LOH:100kb-1Mb",0.001337021
"CN25","9+","9+:LOH:1Mb-10Mb",5.59e-05
"CN25","9+","9+:LOH:10Mb-40Mb",3.14e-05
"CN25","9+","9+:LOH:>40Mb",4.97e-08
"CN25","2","2:het:0-100kb",0.059739079
"CN25","2","2:het:100kb-1Mb",0.311415627
"CN25","2","2:het:1Mb-10Mb",0.055182533
"CN25","2","2:het:10Mb-40Mb",0.02332703
"CN25","2","2:het:>40Mb",0.012052462
"CN25","3-4","3-4:het:0-100kb",0.005072116
"CN25","3-4","3-4:het:100kb-1Mb",0.007390987
"CN25","3-4","3-4:het:1Mb-10Mb",0.000560018
"CN25","3-4","3-4:het:10Mb-40Mb",6.73e-05
"CN25","3-4","3-4:het:>40Mb",1.05e-07
"CN25","5-8","5-8:het:0-100kb",0.000307891
"CN25","5-8","5-8:het:100kb-1Mb",0.000567382
"CN25","5-8","5-8:het:1Mb-10Mb",7.9e-06
"CN25","5-8","5-8:het:10Mb-40Mb",2.11e-08
"CN25","5-8","5-8:het:>40Mb",9.32e-08
"CN25","9+","9+:het:0-100kb",0.00193162
"CN25","9+","9+:het:100kb-1Mb",0.00202686
"CN25","9+","9+:het:1Mb-10Mb",0.00173436
"CN25","9+","9+:het:10Mb-40Mb",6.72e-06
"CN25","9+","9+:het:>40Mb",4.97e-08
